Ecoregion,Country,Site,Latitude,Longitude,Genus,Species,Taxon,N_min,Date,Start_decimal,STrSS,Gamete_release,DoSRtNFM,ToSS_decimal,ToSR_decimal,daylen_decimal,sunset,sunrise
Central and northern Great Barrier Reef,Australia,Orpheus Island,-18.610000000000003,146.48666666666665,Acropora,millepora,Acropora  millepora,1.0,2005-11-19,20.5,2.0,Bundles,3,18.5,5.466666666666667,13.2,18.3,5.28
Central and northern Great Barrier Reef,Australia,Orpheus Island,-18.610000000000003,146.48666666666665,Acropora,tenuis,Acropora  tenuis,1.0,2005-11-19,19.25,0.75,Bundles,3,18.5,5.466666666666667,13.2,18.3,5.28
Central and northern Great Barrier Reef,Australia,Orpheus Island,-18.610000000000003,146.48666666666665,Montipora,digitata,Montipora  digitata,1.0,2005-11-19,20.0,1.5,Bundles,3,18.5,5.466666666666667,13.2,18.3,5.28
Central and northern Great Barrier Reef,Australia,Orpheus Island,-18.610000000000003,146.48666666666665,Montipora,digitata,Montipora  digitata,1.0,2006-12-07,20.0,1.3166666666666664,Bundles,2,18.683333333333334,5.483333333333333,13.12,18.41,5.29
Central and northern Great Barrier Reef,Australia,Orpheus Island,-18.610000000000003,146.48666666666665,Acropora,tenuis,Acropora  tenuis,1.0,2006-12-10,19.0,0.283333333333335,Bundles,5,18.716666666666665,5.5,13.13,18.43,5.3
Central and northern Great Barrier Reef,Australia,Orpheus Island,-18.610000000000003,146.48666666666665,Montipora,digitata,Montipora  digitata,1.0,2008-11-15,20.0,1.533333333333335,Bundles,2,18.466666666666665,5.466666666666667,13.0,18.28,5.28
Central and northern Great Barrier Reef,Australia,Orpheus Island,-18.610000000000003,146.48666666666665,Acropora,millepora,Acropora  millepora,1.0,2008-11-17,21.833333333333332,3.349999999999998,Bundles,4,18.483333333333334,5.466666666666667,13.1,18.29,5.28
Central and northern Great Barrier Reef,Australia,Orpheus Island,-18.610000000000003,146.48666666666665,Acropora,nasuta,Acropora  nasuta,1.0,2008-11-17,22.5,4.016666666666666,Bundles,4,18.483333333333334,5.466666666666667,13.1,18.29,5.28
Central and northern Great Barrier Reef,Australia,Orpheus Island,-18.610000000000003,146.48666666666665,Acropora,spathulata,Acropora  spathulata,1.0,2008-11-17,22.0,3.5166666666666657,Bundles,4,18.483333333333334,5.466666666666667,13.1,18.29,5.28
Central and northern Great Barrier Reef,Australia,Orpheus Island,-18.610000000000003,146.48666666666665,Acropora,tenuis,Acropora  tenuis,1.0,2008-11-17,19.0,0.5166666666666657,Bundles,4,18.483333333333334,5.466666666666667,13.1,18.29,5.28
Central and northern Great Barrier Reef,Australia,Orpheus Island,-18.610000000000003,146.48666666666665,Acropora,millepora,Acropora  millepora,2.0,2010-11-25,19.5,0.9499999999999993,Bundles,3,18.55,5.45,13.6,18.33,5.27
Central and northern Great Barrier Reef,Australia,Orpheus Island,-18.610000000000003,146.48666666666665,Acropora,tenuis,Acropora  tenuis,1.0,2010-11-26,21.0,2.4333333333333336,Bundles,4,18.566666666666666,5.45,13.7,18.34,5.27
Central and northern Great Barrier Reef,Australia,Orpheus Island,-18.610000000000003,146.48666666666665,Dipsastraea,speciosa,Dipsastraea  speciosa,1.0,2010-11-26,21.0,2.4333333333333336,Bundles,4,18.566666666666666,5.45,13.7,18.34,5.27
Central and northern Great Barrier Reef,Australia,Orpheus Island,-18.610000000000003,146.48666666666665,Porites,cylindrica,Porites  cylindrica,1.0,2010-11-26,21.0,2.4333333333333336,Sperm,4,18.566666666666666,5.45,13.7,18.34,5.27
Central and northern Great Barrier Reef,Australia,Orpheus Island,-18.610000000000003,146.48666666666665,Acropora,millepora,Acropora  millepora,1.0,2010-11-27,21.0,2.416666666666668,Bundles,5,18.583333333333332,5.45,13.8,18.35,5.27
Central and northern Great Barrier Reef,Australia,Orpheus Island,-18.610000000000003,146.48666666666665,Acropora,nasuta,Acropora  nasuta,1.0,2010-11-27,21.0,2.416666666666668,Bundles,5,18.583333333333332,5.45,13.8,18.35,5.27
Central and northern Great Barrier Reef,Australia,Orpheus Island,-18.610000000000003,146.48666666666665,Acropora,millepora,Acropora  millepora,1.0,2011-11-15,21.0,2.5500000000000007,Bundles,4,18.45,5.483333333333333,13.58,18.27,5.29
Central and northern Great Barrier Reef,Australia,Orpheus Island,-18.610000000000003,146.48666666666665,Acropora,tenuis,Acropora  tenuis,1.0,2011-11-15,19.0,0.5500000000000007,Bundles,4,18.45,5.483333333333333,13.58,18.27,5.29
Central and northern Great Barrier Reef,Australia,Orpheus Island,-18.610000000000003,146.48666666666665,Lithophyllon,concinna,Lithophyllon  concinna,1.0,2011-11-17,18.25,-0.23333333333333428,Sperm,6,18.483333333333334,5.466666666666667,13.1,18.29,5.28
Central and northern Great Barrier Reef,Australia,Orpheus Island,-18.610000000000003,146.48666666666665,Porites,lutea,Porites  lutea,2.0,2012-11-30,23.5,4.883333333333333,Sperm,1,18.616666666666667,5.466666666666667,13.9,18.37,5.28
Central and northern Great Barrier Reef,Australia,Orpheus Island,-18.610000000000003,146.48666666666665,Platygyra,daedalea,Platygyra  daedalea,2.0,2013-11-22,19.0,0.466666666666665,Bundles,4,18.533333333333335,5.45,13.5,18.32,5.27
Central and northern Great Barrier Reef,Australia,Orpheus Island,-18.610000000000003,146.48666666666665,Acropora,tenuis,Acropora  tenuis,2.0,2014-12-10,19.5,0.783333333333335,Bundles,4,18.716666666666665,5.5,13.13,18.43,5.3
Central and northern Great Barrier Reef,Australia,Orpheus Island,-18.610000000000003,146.48666666666665,Dipsastraea,favus,Dipsastraea  favus,2.0,2014-12-10,22.0,3.283333333333335,Bundles,4,18.716666666666665,5.5,13.13,18.43,5.3
Central and northern Great Barrier Reef,Australia,Orpheus Island,-18.610000000000003,146.48666666666665,Montipora,spumosa,Montipora  spumosa,1.0,2014-12-10,20.083333333333332,1.3666666666666671,Bundles,4,18.716666666666665,5.5,13.13,18.43,5.3
Central and northern Great Barrier Reef,Australia,Orpheus Island,-18.610000000000003,146.48666666666665,Porites,cylindrica,Porites  cylindrica,3.0,2014-12-10,20.5,1.783333333333335,Sperm,4,18.716666666666665,5.5,13.13,18.43,5.3
Central and northern Great Barrier Reef,Australia,Orpheus Island,-18.610000000000003,146.48666666666665,Astrea,curta,Astrea  curta,1.0,2014-12-11,21.5,2.783333333333335,Bundles,5,18.716666666666665,5.5,13.13,18.43,5.3
Central and northern Great Barrier Reef,Australia,Orpheus Island,-18.610000000000003,146.48666666666665,Astrea,curta,Astrea  curta,1.0,2014-12-12,21.416666666666668,2.6833333333333336,Bundles,6,18.733333333333334,5.5,13.14,18.44,5.3
Central and northern Great Barrier Reef,Australia,Orpheus Island,-18.610000000000003,146.48666666666665,Montipora,spumosa,Montipora  spumosa,1.0,2014-12-13,20.5,1.7666666666666657,Bundles,7,18.733333333333334,5.516666666666667,13.13,18.44,5.31
Central and northern Great Barrier Reef,Australia,Orpheus Island,-18.610000000000003,146.48666666666665,Galaxea,fascicularis,Galaxea  fascicularis,1.0,2018-11-28,21.333333333333332,2.75,Eggs,5,18.583333333333332,5.45,13.8,18.35,5.27
Central and northern Great Barrier Reef,Australia,Pelorus Island,-18.567886873015876,146.5035596190476,Acropora,cytherea,Acropora  cytherea,1.0,1999-11-27,22.75,4.183333333333334,Bundles,4,18.566666666666666,5.45,13.7,18.34,5.27
Central and northern Great Barrier Reef,Australia,Pelorus Island,-18.567886873015876,146.5035596190476,Acropora,hyacinthus,Acropora  hyacinthus,1.0,1999-11-27,22.75,4.183333333333334,Bundles,4,18.566666666666666,5.45,13.7,18.34,5.27
Central and northern Great Barrier Reef,Australia,Pelorus Island,-18.567886873015876,146.5035596190476,Acropora,millepora,Acropora  millepora,2.0,1999-11-27,21.75,3.1833333333333336,Bundles,4,18.566666666666666,5.45,13.7,18.34,5.27
Central and northern Great Barrier Reef,Australia,Pelorus Island,-18.620266666666666,146.55645555555557,Acropora,cytherea,Acropora  cytherea,1.0,1999-11-30,22.5,3.8999999999999986,Bundles,7,18.6,5.45,13.9,18.36,5.27
Central and northern Great Barrier Reef,Australia,Pelorus Island,-18.620266666666666,146.55645555555557,Acropora,elseyi,Acropora  elseyi,1.0,1999-12-01,21.75,3.133333333333333,Bundles,8,18.616666666666667,5.45,13.1,18.37,5.27
Central and northern Great Barrier Reef,Australia,Pelorus Island,-18.620266666666666,146.55645555555557,Acropora,nasuta,Acropora  nasuta,1.0,1999-12-01,22.5,3.883333333333333,Bundles,8,18.616666666666667,5.45,13.1,18.37,5.27
Central and northern Great Barrier Reef,Australia,Pelorus Island,-18.620266666666666,146.55645555555557,Acropora,valida,Acropora  valida,1.0,1999-12-01,22.5,3.883333333333333,Bundles,8,18.616666666666667,5.45,13.1,18.37,5.27
Central and northern Great Barrier Reef,Australia,Pelorus Island,-18.620266666666666,146.55645555555557,Acropora,yongei,Acropora  yongei,1.0,1999-12-01,19.0,0.38333333333333286,Bundles,8,18.616666666666667,5.45,13.1,18.37,5.27
Central and northern Great Barrier Reef,Australia,Pelorus Island,-18.620266666666666,146.55645555555557,Acropora,millepora,Acropora  millepora,1.0,2001-12-03,20.966666666666665,2.333333333333332,Bundles,2,18.633333333333333,5.466666666666667,13.1,18.38,5.28
Central and northern Great Barrier Reef,Australia,Pelorus Island,-18.620266666666666,146.55645555555557,Acropora,millepora,Acropora  millepora,1.0,2001-12-03,20.866666666666667,2.2333333333333343,Bundles,2,18.633333333333333,5.466666666666667,13.1,18.38,5.28
Central and northern Great Barrier Reef,Australia,Pelorus Island,-18.620266666666666,146.55645555555557,Acropora,pulchra,Acropora  pulchra,2.0,2004-11-30,21.166666666666668,2.5500000000000007,Bundles,3,18.616666666666667,5.45,13.1,18.37,5.27
Central and northern Great Barrier Reef,Australia,Pelorus Island,-18.620266666666666,146.55645555555557,Acropora,pulchra,Acropora  pulchra,1.0,2004-11-30,20.916666666666668,2.3000000000000007,Bundles,3,18.616666666666667,5.45,13.1,18.37,5.27
Central and northern Great Barrier Reef,Australia,Pelorus Island,-18.620266666666666,146.55645555555557,Acropora,millepora,Acropora  millepora,1.0,2004-12-01,21.0,2.383333333333333,Bundles,4,18.616666666666667,5.45,13.1,18.37,5.27
Central and northern Great Barrier Reef,Australia,Pelorus Island,-18.620266666666666,146.55645555555557,Acropora,millepora,Acropora  millepora,2.0,2004-12-01,20.75,2.133333333333333,Bundles,4,18.616666666666667,5.45,13.1,18.37,5.27
Central and northern Great Barrier Reef,Australia,Pelorus Island,-18.620266666666666,146.55645555555557,Acropora,pulchra,Acropora  pulchra,3.0,2004-12-01,20.75,2.133333333333333,Bundles,4,18.616666666666667,5.45,13.1,18.37,5.27
Central and northern Great Barrier Reef,Australia,Pelorus Island,-18.620266666666666,146.55645555555557,Acropora,yongei,Acropora  yongei,2.0,2004-12-01,19.0,0.38333333333333286,Bundles,4,18.616666666666667,5.45,13.1,18.37,5.27
Central and northern Great Barrier Reef,Australia,Pelorus Island,-18.620266666666666,146.55645555555557,Acropora,yongei,Acropora  yongei,1.0,2005-11-19,19.5,1.0,Bundles,3,18.5,5.45,13.3,18.3,5.27
Central and northern Great Barrier Reef,Australia,Pelorus Island,-18.620266666666666,146.55645555555557,Acropora,millepora,Acropora  millepora,1.0,2008-11-17,21.0,2.5166666666666657,Bundles,4,18.483333333333334,5.466666666666667,13.1,18.29,5.28
Central and northern Great Barrier Reef,Australia,Pelorus Island,-18.620266666666666,146.55645555555557,Acropora,pulchra,Acropora  pulchra,1.0,2008-11-17,21.25,2.7666666666666657,Bundles,4,18.483333333333334,5.466666666666667,13.1,18.29,5.28
